sequence_id,"Hugenholtz prokMSA_id","Hugenholtz Simrank id","Hugenholtz DNAML id","Hugenholtz DNAML columns","Hugenholtz tax string"
Elev_16S_830,214372,83.78,0.949762,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_831,160891,88.42,0.983758,1191,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; B07_WMSP1; otu_868"
Elev_16S_833,172170,88.73,0.980982,1179,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Methylobacteriaceae; Methylobacterium_nodulans; otu_1960"
Elev_16S_834,214846,52.36,0.793388,1182,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; A08_WMSP1; otu_191"
Elev_16S_835,211318,96.87,0.997449,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_836,213064,98.88,0.998307,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_837,155207,79.4,0.945242,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Unclassified; otu_2203"
Elev_16S_838,195953,71.04,0.915418,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Unclassified; otu_2123"
Elev_16S_839,160891,88.02,0.982886,1190,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; B07_WMSP1; otu_868"
Elev_16S_841,143388,77.3,0.943701,1192,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Unclassified; otu_2056"
Elev_16S_842,210256,38.57,0.785234,1185,"Hugenholtz:Bacteria; ZB2; ABY1; FW129; KNA6-NB12; otu_2871"
Elev_16S_845,158597,89.56,0.96793,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; AKAU3595; otu_2124"
Elev_16S_847,160891,88.02,0.982886,1190,"Hugenholtz:Bacteria; Chloroflexi; Bljii12; EB1097; B07_WMSP1; otu_868"
Elev_16S_848,153565,67.83,0.909342,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_849,211380,81.19,0.968889,1187,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Elev_16S_850,204010,37.82,0.699162,1179,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Gemmata; Unclassified; otu_1813"
Elev_16S_851,206388,98.89,0.999121,1139,"Hugenholtz:Bacteria; TM7; TM7-1; Elev_16S_424; otu_2811"
Elev_16S_853,180978,86.29,0.978395,1182,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; FAC31; otu_251"
Elev_16S_854,114671,81.97,0.974412,1188,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Elev_16S_855,205658,49.84,0.805103,1155,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Amb_16S_521; Unclassified; otu_209"
Elev_16S_856,201941,62.08,0.900709,1162,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; RB512; UNNAMEABLE_1178613656; otu_1817"
Elev_16S_857,181886,62.68,0.877338,1188,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Unclassified; otu_326"
Elev_16S_858,204010,37.82,0.699409,1179,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Gemmata; Unclassified; otu_1813"
Elev_16S_859,217095,98.66,0.999164,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_860,205662,99.61,0.998307,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_862,85458,89.38,0.983874,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Elev_16S_864,153565,67.83,0.909342,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; bacterium_Ellin6067; AKYH1344; otu_2193"
Elev_16S_865,137641,92.2,0.981956,1068,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Unclassified; otu_1040"
Elev_16S_866,209789,60.32,0.857208,1178,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; A31; S47; otu_813"
Elev_16S_867,210827,92.73,0.994848,1171,"Hugenholtz:Bacteria; TM7; TM7-1; Elev_16S_424; otu_2811"
Elev_16S_869,208343,64.71,0.891538,1184,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Unclassified; otu_1914"
Elev_16S_870,114931,62.31,0.889736,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Hyphomicrobiaceae2; Hyphomicrobium; Unclassified; otu_1954"
Elev_16S_871,114227,83.14,0.967291,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_872,206422,64.67,0.893049,1171,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Amb_16S_442; otu_1967"
Elev_16S_873,154354,51.33,0.827296,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Acetobacterales; Unclassified; otu_1891"
Elev_16S_874,173457,67.51,0.915083,1047,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Caulobacterales; Brevundimonas; Caulobacter; Caulobacter_henricii; Caulobacter_sp; Caulobacter_vibrioides; Caulobacter_crescentus_CB15; glacier_bacterium_FXI47; bacterium_BH98-202; otu_1985"
Elev_16S_875,207618,97.49,0.997464,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_876,210827,100,0.999993,1193,"Hugenholtz:Bacteria; TM7; TM7-1; Elev_16S_424; otu_2811"
Elev_16S_877,81785,47.78,0.814143,1187,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; TSL-25; otu_748"
Elev_16S_880,113937,53.1,0.847543,1172,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Elev_16S_881,112268,55.29,0.872004,1182,"Hugenholtz:Bacteria; Chloroflexi; Chloroflexi-4; Unclassified; otu_870"
Elev_16S_882,209170,63.69,0.897671,1189,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; Unclassified; otu_250"
Elev_16S_883,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_884,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_885,209136,76.64,0.949617,1153,"Hugenholtz:Bacteria; Verrucomicrobia; Verruco-3; Unclassified; otu_2829"
Elev_16S_886,213076,57.29,0.861496,1133,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; Unclassified; otu_200"
Elev_16S_888,185827,48.02,0.849868,1190,"Hugenholtz:Bacteria; WS3; Sediment-1; PRR-12; otu_2862"
Elev_16S_890,216499,76.57,0.936551,1146,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Elev_16S_893,212223,75.48,0.928629,1194,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_894,160921,69.36,0.920447,1187,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; SOGA31; otu_860"
Elev_16S_895,208438,55.78,0.86728,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Amb_16S_442; otu_1967"
Elev_16S_897,184452,61.06,0.896,1190,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Micrococcaceae; Arthrobacter; Unclassified; otu_326"
Elev_16S_898,211598,62.54,0.87401,1187,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Terrimonaceae; otu_747"
Elev_16S_899,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_901,207655,65.1,0.913717,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_902,113466,62.5,0.888893,1177,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; A17; A25; otu_1824"
Elev_16S_903,155029,86.48,0.981185,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ephadobacter; UA1; otu_214"
Elev_16S_904,105686,84.17,0.951012,1174,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_905,108076,95.28,0.978569,1186,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Comamonas; Variovorax; Variovorax_sp_WFF52; Variovorax_paradoxus; Variovorax_sp_HAB-30; Variovorax_sp_Pal2; Unclassified; otu_2242"
Elev_16S_906,209832,79.7,0.967305,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_909,206654,38.57,0.728914,1180,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Elev_16S_910,106964,85.8,0.957073,1104,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Pseudomonadaceae; Unclassified; otu_2452"
Elev_16S_911,58107,73.87,0.915519,1071,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_912,156855,64.96,0.909401,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_913,156973,73.86,0.942481,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_914,197444,70.7,0.926624,1177,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Streptomycineae; otu_345"
Elev_16S_915,204006,100,0.999993,1187,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; UA12; Elev_16S_623; otu_197"
Elev_16S_916,210348,100,0.999993,1184,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; UA12; Elev_16S_623; otu_197"
Elev_16S_917,206392,70.97,0.921711,1188,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_919,160752,61.72,0.910287,1192,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; Microthrixineae; Unclassified; otu_257"
Elev_16S_921,204010,36.54,0.694976,1147,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Gemmatales; Gemmata; Unclassified; otu_1813"
Elev_16S_922,111083,88.25,0.97293,1174,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium; Duganella; Aquaspirillum_arcticum; otu_2258"
Elev_16S_926,160413,72.43,0.946129,1157,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Ellin339; Unclassified; otu_2331"
Elev_16S_928,215679,65.98,0.86603,1143,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Unclassified; otu_261"
Elev_16S_929,156886,78.12,0.953759,1193,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_930,211318,57.62,0.879605,1180,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_931,205662,99.53,0.99915,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_933,144300,83.68,0.981273,1192,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Paenibacillaceae; Unclassified; otu_1127"
Elev_16S_934,113983,50.35,0.808329,1186,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; ii3-15; Riz6I; otu_203"
Elev_16S_935,154388,78.87,0.943818,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; Methylophilales; otu_2277"
Elev_16S_936,113798,63.88,0.897468,1174,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemm-1b; Unclassified; otu_1656"
Elev_16S_937,209053,95.83,0.992348,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_938,208621,83.68,0.970546,1181,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; A17; A25; otu_1824"
Elev_16S_939,205662,99.45,0.99915,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_940,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_941,144726,76.61,0.949079,1191,"Hugenholtz:Bacteria; Firmicutes; Bacilli; Paenibacillaceae; Paenibacillus_alginolyticus; otu_1133"
Elev_16S_942,106623,83.91,0.940126,1176,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_943,75514,86.96,0.980197,1134,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_944,181593,62,0.891291,1187,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; Ellin6207; Planctomycetales; Planctomycetales_bacterium_Ellin6207; otu_1870"
Elev_16S_945,142878,70.37,0.919676,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Ellin6075; Unclassified; otu_193"
Elev_16S_946,214933,53.25,0.858865,1125,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Elev_16S_947,206840,99.53,0.999993,1195,"Hugenholtz:Bacteria; Elev_16S_1860; otu_986"
Elev_16S_948,207618,96.95,0.996606,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_949,203444,61.43,0.878951,1177,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; p-1088-a5; Unclassified; otu_1834"
Elev_16S_950,99937,71.61,0.921391,1189,"Hugenholtz:Bacteria; Bacteroidetes; Flavobacteriales; Sporocytophaga; Unclassified; otu_674"
Elev_16S_951,142247,60.2,0.885434,1193,"Hugenholtz:Bacteria; Bacteroidetes; Flexibacterales; PHOS-HE21; C0108; Unclassified; otu_699"
Elev_16S_952,62412,66.31,0.915592,1183,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Unclassified; otu_227"
Elev_16S_953,35478,62.64,0.89084,1181,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_954,207269,53.21,0.86244,1173,"Hugenholtz:Bacteria; Chloroflexi; TK17; S085; otu_902"
Elev_16S_955,213064,100,0.999993,1187,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_835; otu_1970"
Elev_16S_957,204516,56.1,0.871306,1175,"Hugenholtz:Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Unclassified; otu_1822"
Elev_16S_959,215337,59.86,0.88116,1191,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_960,99159,81.89,0.965401,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Xanthomonadales; Unclassified; otu_2517"
Elev_16S_961,203801,62.33,0.867251,1191,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_962,211819,63.38,0.921406,1190,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Elev_16S_771; otu_2827"
Elev_16S_965,129914,63.17,0.889387,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Unclassified; otu_2123"
Elev_16S_966,100661,57.5,0.908252,1190,"Hugenholtz:Bacteria; Chloroflexi; Anaerolineae; Anaerolineales; H39; otu_826"
Elev_16S_968,207733,56.41,0.854926,1184,"Hugenholtz:Bacteria; Acidobacteria; Unclassified; otu_182"
Elev_16S_970,44873,90.58,0.969747,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonas; Sphingomonadaceae; star-like_microcolonies; Sphingomonas_echinoides; bacterium_AH76; Pseudomonas_sp_RM2-2001; otu_2143"
Elev_16S_971,215089,100,0.999993,1191,"Hugenholtz:Bacteria; Actinobacteria; a13143; Elev_16S_1052; Elev_16S_575; otu_237"
Elev_16S_972,208371,99.61,0.984078,1153,"Hugenholtz:Bacteria; Actinobacteria; a13143; Elev_16S_1052; Elev_16S_575; otu_237"
Elev_16S_974,112066,66.98,0.917816,1188,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; a13110; otu_239"
Elev_16S_975,215521,64.66,0.898442,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; mle1-7; otu_2280"
Elev_16S_976,209118,72.19,0.918005,1143,"Hugenholtz:Bacteria; Actinobacteria; Acidimicrobidae; EB1017_group; Unclassified; otu_250"
Elev_16S_977,207973,71.33,0.903732,1187,"Hugenholtz:Bacteria; Verrucomicrobia; Spartobacteria; Unclassified; otu_2826"
Elev_16S_978,162563,53.3,0.873254,1148,"Hugenholtz:Bacteria; Bacteroidetes; Saprospirales; Unclassified; otu_726"
Elev_16S_979,215089,99.61,0.984078,1153,"Hugenholtz:Bacteria; Actinobacteria; a13143; Elev_16S_1052; Elev_16S_575; otu_237"
Elev_16S_980,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_981,145520,58.07,0.881495,1191,"Hugenholtz:Bacteria; Acidobacteria; RB25; Unclassified; otu_223"
Elev_16S_982,141306,72.5,0.935751,1186,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-4; Unclassified; otu_190"
Elev_16S_985,114260,87.25,0.968453,1175,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_987,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_990,113984,60.2,0.890695,1192,"Hugenholtz:Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Polyangiaceae; Unclassified; otu_2624"
Elev_16S_991,216704,68.04,0.91331,1182,"Hugenholtz:Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; N1423WL; otu_1664"
Elev_16S_992,16412,75.43,0.960881,1188,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-5; JG37-AG-149; otu_199"
Elev_16S_993,216626,77.36,0.944457,1191,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin329; bacterium_Ellin332; otu_2013"
Elev_16S_994,131992,42.33,0.779362,1082,"Hugenholtz:Bacteria; Planctomycetes; WPS-1; CL120-56; CL500-3; HTA2; otu_1866"
Elev_16S_995,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_996,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_997,78574,86.86,0.969631,1115,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; MND1; Unclassified; otu_2278"
Elev_16S_998,213424,45.1,0.783592,1178,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; B74; otu_229"
Elev_16S_999,216129,79.03,0.945678,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Sinorhizobium; Mesorhizobium_huakuii; Unclassified; otu_2053"
Elev_16S_1000,217039,60.71,0.86901,1188,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1001,140162,71.18,0.927234,1182,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; OM60; Unclassified; otu_2417"
Elev_16S_1002,203801,62.81,0.867382,1192,"Hugenholtz:Bacteria; Acidobacteria; Solibacteres; Solibacterales; Unclassified; otu_228"
Elev_16S_1003,217095,99.76,0.999993,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_1004,217095,97.79,0.996635,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Elev_16S_1075; otu_1969"
Elev_16S_1005,160289,57.67,0.878893,1173,"Hugenholtz:Bacteria; Chloroflexi; Ktedobacteria; Ktedobacterales; Unclassified; otu_894"
Elev_16S_1006,212331,65.15,0.895956,1177,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Betaproteobacteria; A21b; Unclassified; otu_2178"
Elev_16S_1007,108878,52.17,0.861176,1187,"Hugenholtz:Bacteria; Chloroflexi; Chloroflexi-4; Unclassified; otu_870"
Elev_16S_1008,156601,74.94,0.925882,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1009,75133,78.9,0.958497,1119,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1010,112268,55.85,0.873094,1182,"Hugenholtz:Bacteria; Chloroflexi; Chloroflexi-4; Unclassified; otu_870"
Elev_16S_1011,206840,100,0.999993,1195,"Hugenholtz:Bacteria; Elev_16S_1860; otu_986"
Elev_16S_1012,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1013,114363,62.84,0.882251,1178,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; ii3-15; Riz6I; otu_203"
Elev_16S_1014,69729,77.64,0.948076,1051,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Elev_16S_1015,155623,84.74,0.970721,1190,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1016,207518,86.28,0.974267,1192,"Hugenholtz:Bacteria; Actinobacteria; Rubrobacteridae; Thermoleiphilaceae; C-F-2; MFC-EB10; otu_376"
Elev_16S_1017,46308,83.96,0.963613,1189,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; H4; H29; otu_2016"
Elev_16S_1018,206422,60.96,0.879068,1183,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Amb_16S_442; otu_1967"
Elev_16S_1019,206008,99.76,0.99915,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
Elev_16S_1020,156961,68.96,0.916755,1061,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Ellin314; Unclassified; otu_2009"
Elev_16S_1021,214194,77.36,0.951797,1190,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteriales; Acidobacteriaceae; Ellin323; Unclassified; otu_208"
Elev_16S_1022,76270,87.63,0.965343,1130,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1023,105059,89.92,0.980226,1181,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; Bradyrhizobiales; Rhodoplanaceae; Unclassified; otu_1966"
Elev_16S_1025,139126,56.21,0.860943,1124,"Hugenholtz:Bacteria; Acidobacteria; Acidobacteria-6; iii1-15; Unclassified; otu_201"
Elev_16S_1026,213687,75.78,0.926798,1189,"Hugenholtz:Bacteria; Actinobacteria; Actinobacteridae; Corynebacterineae; Mycobacteriaceae; Unclassified; otu_294"
Elev_16S_1027,204110,70.89,0.889416,1175,"Hugenholtz:Bacteria; OD2; SM2F11; KNA6-NB23; Elev_16S_1084; Elev_16S_1619; otu_1732"
Elev_16S_1028,206008,100,0.999993,1185,"Hugenholtz:Bacteria; Proteobacteria; AlphaBetaGammaproteobacteria; Alphaproteobacteria; AKYG694; otu_1908"
